,合约系列,隐含波动率(%),date
821,c2001,10.44,2019-09-17
822,c2003,7.61,2019-09-17
823,c2005,8.12,2019-09-17
824,c2007,7.64,2019-09-17
825,c1911,6.91,2019-09-18
826,c2001,9.34,2019-09-18
827,c2003,7.84,2019-09-18
828,c2005,7.34,2019-09-18
829,c2007,6.33,2019-09-18
830,c2009,6.67,2019-09-18
831,c1911,6.94,2019-09-19
832,c2001,7.58,2019-09-19
833,c2003,7.29,2019-09-19
834,c2005,7.25,2019-09-19
835,c2007,8.21,2019-09-19
836,c2009,6.5,2019-09-19
837,c1911,7,2019-09-20
838,c2001,8.27,2019-09-20
839,c2003,6.8,2019-09-20
840,c2005,6.39,2019-09-20
841,c2007,6.7,2019-09-20
842,c2009,6.4,2019-09-20
843,c1911,8.14,2019-09-23
844,c2001,9.87,2019-09-23
845,c2003,6.29,2019-09-23
846,c2005,8.27,2019-09-23
847,c2007,6.71,2019-09-23
848,c2009,6.47,2019-09-23
849,c1911,8.35,2019-09-24
850,c2001,10.22,2019-09-24
851,c2003,6.65,2019-09-24
852,c2005,7.29,2019-09-24
853,c2007,6.88,2019-09-24
854,c2009,6.47,2019-09-24
855,c1911,7.39,2019-09-25
856,c2001,8.71,2019-09-25
857,c2003,6.35,2019-09-25
858,c2005,8.16,2019-09-25
859,c2007,7.78,2019-09-25
860,c2009,7.24,2019-09-25
861,c1911,7.42,2019-09-26
862,c2001,9.29,2019-09-26
863,c2003,6.38,2019-09-26
864,c2005,6.92,2019-09-26
865,c2007,5.67,2019-09-26
866,c2009,4.85,2019-09-26
867,c1911,12.44,2019-09-27
868,c2001,10.49,2019-09-27
869,c2003,9.1,2019-09-27
870,c2005,6.8,2019-09-27
871,c2007,6.07,2019-09-27
872,c2009,5.95,2019-09-27
873,c1911,10.27,2019-09-30
874,c2001,10.22,2019-09-30
875,c2003,6.84,2019-09-30
876,c2005,6.74,2019-09-30
877,c2007,6.74,2019-09-30
878,c2009,6.54,2019-09-30
879,c1911,11.22,2019-10-08
880,c2001,11.5,2019-10-08
881,c2003,7.56,2019-10-08
882,c2005,6.67,2019-10-08
883,c2007,6.69,2019-10-08
884,c2009,7.39,2019-10-08
885,c1911,10.94,2019-10-09
886,c2001,10.95,2019-10-09
887,c2003,6.5,2019-10-09
888,c2005,7.14,2019-10-09
889,c2007,6.21,2019-10-09
890,c2009,5.16,2019-10-09
891,c1911,10.15,2019-10-10
892,c2001,10.31,2019-10-10
893,c2003,7.08,2019-10-10
894,c2005,7.04,2019-10-10
895,c2007,5.13,2019-10-10
896,c2009,5.67,2019-10-10
897,c1911,8.08,2019-10-11
898,c2001,9.18,2019-10-11
899,c2003,8.09,2019-10-11
900,c2005,7.59,2019-10-11
901,c2007,6.78,2019-10-11
902,c2009,6.15,2019-10-11
903,c1911,8.6,2019-10-14
904,c2001,8.6,2019-10-14
905,c2003,5.45,2019-10-14
906,c2005,7.46,2019-10-14
907,c2007,6.68,2019-10-14
908,c2009,6.33,2019-10-14
909,c2001,9.06,2019-10-15
910,c2003,5.67,2019-10-15
911,c2005,8.44,2019-10-15
912,c2007,6.71,2019-10-15
913,c2009,6.15,2019-10-15
914,c2001,8.4,2019-10-16
915,c2003,7.71,2019-10-16
916,c2005,7.1,2019-10-16
917,c2007,6.7,2019-10-16
918,c2009,6.23,2019-10-16
919,c2001,12.95,2019-10-17
920,c2003,8.74,2019-10-17
921,c2005,8.75,2019-10-17
922,c2007,7.7,2019-10-17
923,c2009,6.85,2019-10-17
924,c2001,9.23,2019-10-18
925,c2003,7.86,2019-10-18
926,c2005,8.53,2019-10-18
927,c2007,7.51,2019-10-18
928,c2009,7.19,2019-10-18
929,c2001,10.3,2019-10-21
930,c2003,9.24,2019-10-21
931,c2005,9.17,2019-10-21
932,c2007,7.18,2019-10-21
933,c2009,7.2,2019-10-21
934,c2001,10.54,2019-10-22
935,c2003,10.61,2019-10-22
936,c2005,9.53,2019-10-22
937,c2007,7.69,2019-10-22
938,c2009,7.33,2019-10-22
939,c2001,10.75,2019-10-23
940,c2003,7.96,2019-10-23
941,c2005,9.68,2019-10-23
942,c2007,8.67,2019-10-23
943,c2009,7.37,2019-10-23
944,c2001,11.01,2019-10-24
945,c2003,9.68,2019-10-24
946,c2005,9.19,2019-10-24
947,c2007,9.13,2019-10-24
948,c2009,7.84,2019-10-24
949,c2001,11.71,2019-10-25
950,c2003,10.37,2019-10-25
951,c2005,9.7,2019-10-25
952,c2007,8.09,2019-10-25
953,c2009,7.91,2019-10-25
954,c2001,10.26,2019-10-28
955,c2003,8.73,2019-10-28
956,c2005,9.49,2019-10-28
957,c2007,8.75,2019-10-28
958,c2009,7.9,2019-10-28
959,c2001,9.87,2019-10-29
960,c2003,8.7,2019-10-29
961,c2005,9.69,2019-10-29
962,c2007,8.63,2019-10-29
963,c2009,7.32,2019-10-29
964,c2001,9.94,2019-10-30
965,c2003,9.24,2019-10-30
966,c2005,9.69,2019-10-30
967,c2007,8.03,2019-10-30
968,c2009,7.47,2019-10-30
969,c2001,10.18,2019-10-31
970,c2003,9.48,2019-10-31
971,c2005,9.65,2019-10-31
972,c2007,7.54,2019-10-31
973,c2009,7.15,2019-10-31
974,c2001,11.07,2019-11-01
975,c2003,8.85,2019-11-01
976,c2005,9.84,2019-11-01
977,c2007,7.88,2019-11-01
978,c2009,7.73,2019-11-01
979,c2001,9.82,2019-11-04
980,c2003,8.49,2019-11-04
981,c2005,9.54,2019-11-04
982,c2007,8.34,2019-11-04
983,c2009,8.21,2019-11-04
984,c2001,10.37,2019-11-05
985,c2003,8.92,2019-11-05
986,c2005,9.24,2019-11-05
987,c2007,8.24,2019-11-05
988,c2009,8.31,2019-11-05
989,c2001,11.35,2019-11-06
990,c2003,8.79,2019-11-06
991,c2005,9.44,2019-11-06
992,c2007,8.14,2019-11-06
993,c2009,8.26,2019-11-06
994,c2001,11.13,2019-11-07
995,c2003,8.81,2019-11-07
996,c2005,9.29,2019-11-07
997,c2007,8.33,2019-11-07
998,c2009,7.89,2019-11-07
999,c2001,9.85,2019-11-08
1000,c2003,9.57,2019-11-08
1001,c2005,9.59,2019-11-08
1002,c2007,8.36,2019-11-08
1003,c2009,8.14,2019-11-08
1004,c2001,10.41,2019-11-11
1005,c2003,10.25,2019-11-11
1006,c2005,10.13,2019-11-11
1007,c2007,8.49,2019-11-11
1008,c2009,8.01,2019-11-11
1009,c2001,10.81,2019-11-12
1010,c2003,10.11,2019-11-12
1011,c2005,9.96,2019-11-12
1012,c2007,8.83,2019-11-12
1013,c2009,8.06,2019-11-12
1014,c2001,10.35,2019-11-13
1015,c2003,9.72,2019-11-13
1016,c2005,10.07,2019-11-13
1017,c2007,11.05,2019-11-13
1018,c2009,8.72,2019-11-13
1019,c2001,10.61,2019-11-14
1020,c2003,9.41,2019-11-14
1021,c2005,9.61,2019-11-14
1022,c2007,8.68,2019-11-14
1023,c2009,8.04,2019-11-14
1024,c2001,10.8,2019-11-15
1025,c2003,8.74,2019-11-15
1026,c2005,9.57,2019-11-15
1027,c2007,8.43,2019-11-15
1028,c2009,8.79,2019-11-15
1029,c2001,9.66,2019-11-18
1030,c2003,8.2,2019-11-18
1031,c2005,9.36,2019-11-18
1032,c2007,8.16,2019-11-18
1033,c2009,7.64,2019-11-18
1034,c2011,7.71,2019-11-18
1035,c2001,10.32,2019-11-19
1036,c2003,9.23,2019-11-19
1037,c2005,9.23,2019-11-19
1038,c2007,8.36,2019-11-19
1039,c2009,7.79,2019-11-19
1040,c2011,8.09,2019-11-19
1041,c2001,10.36,2019-11-20
1042,c2003,9.42,2019-11-20
1043,c2005,10.5,2019-11-20
1044,c2007,9.91,2019-11-20
1045,c2009,7.72,2019-11-20
1046,c2011,8.27,2019-11-20
1047,c2001,10.31,2019-11-21
1048,c2003,8.68,2019-11-21
1049,c2005,9.82,2019-11-21
1050,c2007,8.72,2019-11-21
1051,c2009,7.66,2019-11-21
1052,c2011,8.41,2019-11-21
1053,c2001,10.16,2019-11-22
1054,c2003,8.72,2019-11-22
1055,c2005,10.82,2019-11-22
1056,c2007,10.82,2019-11-22
1057,c2009,7.49,2019-11-22
1058,c2011,7.92,2019-11-22
1059,c2001,9.73,2019-11-25
1060,c2003,9.62,2019-11-25
1061,c2005,10.46,2019-11-25
1062,c2007,8.35,2019-11-25
1063,c2009,8.39,2019-11-25
1064,c2011,8.06,2019-11-25
1065,c2001,10.21,2019-11-26
1066,c2003,9.35,2019-11-26
1067,c2005,10.01,2019-11-26
1068,c2007,8.03,2019-11-26
1069,c2009,7.95,2019-11-26
1070,c2011,8.07,2019-11-26
1071,c2001,11.58,2019-11-27
1072,c2003,9.83,2019-11-27
1073,c2005,10.16,2019-11-27
1074,c2007,9.57,2019-11-27
1075,c2009,7.55,2019-11-27
1076,c2011,7.55,2019-11-27
1077,c2001,10.47,2019-11-28
1078,c2003,9.76,2019-11-28
1079,c2005,8.87,2019-11-28
1080,c2007,9.01,2019-11-28
1081,c2009,7.8,2019-11-28
1082,c2011,7.94,2019-11-28
1083,c2001,9.96,2019-11-29
1084,c2003,9.03,2019-11-29
1085,c2005,9.33,2019-11-29
1086,c2007,8.51,2019-11-29
1087,c2009,7.74,2019-11-29
1088,c2011,7.74,2019-11-29
1089,c2001,13.11,2019-12-02
1090,c2003,9.62,2019-12-02
1091,c2005,9.56,2019-12-02
1092,c2007,10.36,2019-12-02
1093,c2009,7.74,2019-12-02
1094,c2011,8.14,2019-12-02
1095,c2001,14.34,2019-12-03
1096,c2003,8.32,2019-12-03
1097,c2005,9.28,2019-12-03
1098,c2007,10.51,2019-12-03
1099,c2009,7.48,2019-12-03
1100,c2011,7.48,2019-12-03
1101,c2001,17.78,2019-12-04
1102,c2003,8.01,2019-12-04
1103,c2005,9.41,2019-12-04
1104,c2007,9.07,2019-12-04
1105,c2009,8.07,2019-12-04
1106,c2011,8.24,2019-12-04
1107,c2001,15.49,2019-12-05
1108,c2003,7.96,2019-12-05
1109,c2005,9.15,2019-12-05
1110,c2007,8.49,2019-12-05
1111,c2009,7.82,2019-12-05
1112,c2011,7.82,2019-12-05
1113,c2001,8.47,2019-12-06
1114,c2003,8.47,2019-12-06
1115,c2005,8.93,2019-12-06
1116,c2007,8.19,2019-12-06
1117,c2009,7.44,2019-12-06
1118,c2011,7.44,2019-12-06
1119,c2003,8.32,2019-12-09
1120,c2005,9.65,2019-12-09
1121,c2007,8.66,2019-12-09
1122,c2009,7.57,2019-12-09
1123,c2011,8,2019-12-09
1124,c2003,8.08,2019-12-10
1125,c2005,10.36,2019-12-10
1126,c2007,9.22,2019-12-10
1127,c2009,7.67,2019-12-10
1128,c2011,7.89,2019-12-10
1129,c2003,8.18,2019-12-11
1130,c2005,10.27,2019-12-11
1131,c2007,9.25,2019-12-11
1132,c2009,6.84,2019-12-11
1133,c2011,8,2019-12-11
1134,c2003,8.74,2019-12-12
1135,c2005,9.98,2019-12-12
1136,c2007,8.57,2019-12-12
1137,c2009,6.7,2019-12-12
1138,c2011,7.75,2019-12-12
1139,c2003,8.67,2019-12-13
1140,c2005,8.99,2019-12-13
1141,c2007,9.24,2019-12-13
1142,c2009,6.82,2019-12-13
1143,c2011,7.7,2019-12-13
1144,c2003,9.23,2019-12-16
1145,c2005,8.97,2019-12-16
1146,c2007,10.71,2019-12-16
1147,c2009,7.72,2019-12-16
1148,c2011,8.23,2019-12-16
1149,c2003,9.45,2019-12-17
1150,c2005,9.58,2019-12-17
1151,c2007,8.72,2019-12-17
1152,c2009,6.24,2019-12-17
1153,c2011,8.29,2019-12-17
1154,c2003,8.53,2019-12-18
1155,c2005,9.2,2019-12-18
1156,c2007,8.46,2019-12-18
1157,c2009,6.62,2019-12-18
1158,c2011,7.37,2019-12-18
1159,c2003,8.55,2019-12-19
1160,c2005,8.27,2019-12-19
1161,c2007,8.43,2019-12-19
1162,c2009,7.58,2019-12-19
1163,c2011,8.22,2019-12-19
1164,c2003,8.03,2019-12-20
1165,c2005,9.7,2019-12-20
1166,c2007,8.76,2019-12-20
1167,c2009,7.57,2019-12-20
1168,c2011,7.66,2019-12-20
1169,c2003,8.25,2019-12-23
1170,c2005,10.1,2019-12-23
1171,c2007,8.94,2019-12-23
1172,c2009,7.72,2019-12-23
1173,c2011,7.61,2019-12-23
1174,c2003,7.8,2019-12-24
1175,c2005,9.2,2019-12-24
1176,c2007,7.61,2019-12-24
1177,c2009,7.47,2019-12-24
1178,c2011,7.19,2019-12-24
1179,c2003,8.09,2019-12-25
1180,c2005,8.45,2019-12-25
1181,c2007,9.07,2019-12-25
1182,c2009,7.06,2019-12-25
1183,c2011,7.28,2019-12-25
1184,c2003,7.45,2019-12-26
1185,c2005,8.76,2019-12-26
1186,c2007,8.76,2019-12-26
1187,c2009,7.24,2019-12-26
1188,c2011,7.24,2019-12-26
1189,c2003,7.6,2019-12-27
1190,c2005,9.35,2019-12-27
1191,c2007,10.34,2019-12-27
1192,c2009,7.26,2019-12-27
1193,c2011,7.6,2019-12-27
1194,c2003,8.27,2019-12-30
1195,c2005,9.22,2019-12-30
1196,c2007,10.65,2019-12-30
1197,c2009,7.98,2019-12-30
1198,c2011,8.61,2019-12-30
1199,c2003,9.02,2019-12-31
1200,c2005,8.67,2019-12-31
1201,c2007,10.8,2019-12-31
1202,c2009,7.67,2019-12-31
1203,c2011,7.61,2019-12-31
1204,c2003,9.92,2020-01-02
1205,c2005,10.29,2020-01-02
1206,c2007,11.34,2020-01-02
1207,c2009,7.8,2020-01-02
1208,c2011,7.54,2020-01-02
1209,c2003,8.32,2020-01-03
1210,c2005,9.39,2020-01-03
1211,c2007,8.17,2020-01-03
1212,c2009,8.23,2020-01-03
1213,c2011,8.23,2020-01-03
1214,c2003,7.99,2020-01-06
1215,c2005,9.66,2020-01-06
1216,c2007,8.73,2020-01-06
1217,c2009,7.97,2020-01-06
1218,c2011,7.75,2020-01-06
1219,c2003,7.73,2020-01-07
1220,c2005,9.55,2020-01-07
1221,c2007,9.23,2020-01-07
1222,c2009,7.58,2020-01-07
1223,c2011,7.63,2020-01-07
1224,c2003,8.89,2020-01-08
1225,c2005,9.37,2020-01-08
1226,c2007,9.13,2020-01-08
1227,c2009,7.65,2020-01-08
1228,c2011,7.65,2020-01-08
1229,c2003,7.38,2020-01-09
1230,c2005,9.98,2020-01-09
1231,c2007,10.95,2020-01-09
1232,c2009,8.31,2020-01-09
1233,c2011,8.38,2020-01-09
1234,c2003,7.1,2020-01-10
1235,c2005,9.73,2020-01-10
1236,c2007,9.36,2020-01-10
1237,c2009,8.15,2020-01-10
1238,c2011,8.26,2020-01-10
1239,c2003,7.16,2020-01-13
1240,c2005,9.81,2020-01-13
1241,c2007,8.86,2020-01-13
1242,c2009,8.09,2020-01-13
1243,c2011,8.2,2020-01-13
1244,c2003,6.58,2020-01-14
1245,c2005,10.88,2020-01-14
1246,c2007,8.35,2020-01-14
1247,c2009,7.83,2020-01-14
1248,c2011,7.72,2020-01-14
1249,c2003,10.4,2020-01-15
1250,c2005,10.2,2020-01-15
1251,c2007,11.69,2020-01-15
1252,c2009,7.63,2020-01-15
1253,c2011,8.03,2020-01-15
1254,c2003,7.92,2020-01-16
1255,c2005,10.83,2020-01-16
1256,c2007,8.45,2020-01-16
1257,c2009,8.83,2020-01-16
1258,c2011,8.88,2020-01-16
1259,c2003,8.08,2020-01-17
1260,c2005,10.22,2020-01-17
1261,c2007,10.17,2020-01-17
1262,c2009,8.81,2020-01-17
1263,c2011,7.91,2020-01-17
1264,c2101,8.17,2020-01-17
1265,c2003,9.06,2020-01-20
1266,c2005,10.57,2020-01-20
1267,c2007,8.77,2020-01-20
1268,c2009,9.15,2020-01-20
1269,c2011,8.15,2020-01-20
1270,c2101,8.15,2020-01-20
1271,c2003,9.08,2020-01-21
1272,c2005,9.9,2020-01-21
1273,c2007,9.2,2020-01-21
1274,c2009,7.53,2020-01-21
1275,c2011,7.53,2020-01-21
1276,c2101,8.11,2020-01-21
1277,c2003,7.45,2020-01-22
1278,c2005,10.08,2020-01-22
1279,c2007,12.1,2020-01-22
1280,c2009,8.19,2020-01-22
1281,c2011,7.85,2020-01-22
1282,c2101,7.85,2020-01-22
1283,c2003,9.63,2020-01-23
1284,c2005,10.19,2020-01-23
1285,c2007,8.68,2020-01-23
1286,c2009,8.32,2020-01-23
1287,c2011,7.9,2020-01-23
1288,c2101,8.59,2020-01-23
1289,c2003,14.63,2020-02-03
1290,c2005,13.06,2020-02-03
1291,c2007,9.57,2020-02-03
1292,c2009,10.26,2020-02-03
1293,c2011,10.26,2020-02-03
1294,c2101,8.75,2020-02-03
1295,c2003,11.78,2020-02-04
1296,c2005,12.13,2020-02-04
1297,c2007,10.34,2020-02-04
1298,c2009,8.94,2020-02-04
1299,c2011,8.99,2020-02-04
1300,c2101,8.56,2020-02-04
1301,c2003,11.38,2020-02-05
1302,c2005,12.28,2020-02-05
1303,c2007,12.61,2020-02-05
1304,c2009,9.29,2020-02-05
1305,c2011,9.16,2020-02-05
1306,c2101,8.91,2020-02-05
1307,c2003,16.85,2020-02-06
1308,c2005,13.68,2020-02-06
1309,c2007,11.43,2020-02-06
1310,c2009,9.67,2020-02-06
1311,c2011,9.09,2020-02-06
1312,c2101,8.67,2020-02-06
1313,c2003,11.94,2020-02-07
1314,c2005,11.94,2020-02-07
1315,c2007,10.65,2020-02-07
1316,c2009,8.58,2020-02-07
1317,c2011,8.76,2020-02-07
1318,c2101,8.44,2020-02-07
1319,c2005,12.58,2020-02-10
1320,c2007,11.04,2020-02-10
1321,c2009,9.2,2020-02-10
1322,c2011,9.36,2020-02-10
1323,c2101,9.11,2020-02-10
1324,c2005,11.64,2020-02-11
1325,c2007,9.59,2020-02-11
1326,c2009,8.92,2020-02-11
1327,c2011,8.83,2020-02-11
1328,c2101,8.68,2020-02-11
1329,c2005,11.95,2020-02-12
1330,c2007,10.92,2020-02-12
1331,c2009,9.26,2020-02-12
1332,c2011,8.96,2020-02-12
1333,c2101,8.64,2020-02-12
1334,c2005,12.12,2020-02-13
1335,c2007,10.99,2020-02-13
1336,c2009,8.79,2020-02-13
1337,c2011,8.97,2020-02-13
1338,c2101,8.99,2020-02-13
1339,c2005,12.21,2020-02-14
1340,c2007,9.23,2020-02-14
1341,c2009,9.31,2020-02-14
1342,c2011,9.61,2020-02-14
1343,c2101,8.83,2020-02-14
1344,c2005,12.11,2020-02-17
1345,c2007,11.15,2020-02-17
1346,c2009,9.98,2020-02-17
1347,c2011,9.25,2020-02-17
1348,c2101,9.24,2020-02-17
1349,c2005,12.2,2020-02-18
1350,c2007,12.45,2020-02-18
1351,c2009,9.99,2020-02-18
1352,c2011,9.99,2020-02-18
1353,c2101,10.09,2020-02-18
1354,c2005,13.57,2020-02-19
1355,c2007,10.53,2020-02-19
1356,c2009,10.06,2020-02-19
1357,c2011,9.36,2020-02-19
1358,c2101,9.11,2020-02-19
1359,c2005,14.03,2020-02-20
1360,c2007,11.54,2020-02-20
1361,c2009,10.01,2020-02-20
1362,c2011,10.01,2020-02-20
1363,c2101,9.05,2020-02-20
1364,c2005,14.58,2020-02-21
1365,c2007,11.17,2020-02-21
1366,c2009,10.3,2020-02-21
1367,c2011,9.44,2020-02-21
1368,c2101,9.27,2020-02-21
1369,c2005,13.84,2020-02-24
1370,c2007,12.72,2020-02-24
1371,c2009,10.41,2020-02-24
1372,c2011,9.7,2020-02-24
1373,c2101,9.77,2020-02-24
1374,c2005,13.21,2020-02-25
1375,c2007,11.73,2020-02-25
1376,c2009,10.21,2020-02-25
1377,c2011,9.42,2020-02-25
1378,c2101,10.08,2020-02-25
1379,c2005,12.9,2020-02-26
1380,c2007,9.76,2020-02-26
1381,c2009,9.92,2020-02-26
1382,c2011,9.35,2020-02-26
1383,c2101,9.64,2020-02-26
1384,c2005,11.96,2020-02-27
1385,c2007,10.24,2020-02-27
1386,c2009,9.83,2020-02-27
1387,c2011,9.28,2020-02-27
1388,c2101,9.41,2020-02-27
1389,c2005,11.27,2020-02-28
1390,c2007,5.72,2020-02-28
1391,c2009,9.73,2020-02-28
1392,c2011,9.5,2020-02-28
1393,c2101,9.4,2020-02-28
1394,c2005,12.54,2020-03-02
1395,c2007,11.4,2020-03-02
1396,c2009,9.78,2020-03-02
1397,c2011,9.92,2020-03-02
1398,c2101,9.49,2020-03-02
1399,c2005,12.78,2020-03-03
1400,c2007,11.21,2020-03-03
1401,c2009,9.73,2020-03-03
1402,c2011,9.67,2020-03-03
1403,c2101,9.53,2020-03-03
1404,c2005,12.22,2020-03-04
1405,c2007,12.75,2020-03-04
1406,c2009,10.11,2020-03-04
1407,c2011,10.11,2020-03-04
1408,c2101,9.82,2020-03-04
1409,c2005,13.45,2020-03-05
1410,c2007,10.26,2020-03-05
1411,c2009,9.9,2020-03-05
1412,c2011,9.9,2020-03-05
1413,c2101,10.02,2020-03-05
1414,c2005,13.73,2020-03-06
1415,c2007,9.95,2020-03-06
1416,c2009,9.97,2020-03-06
1417,c2011,9.75,2020-03-06
1418,c2101,9.48,2020-03-06
1419,c2005,12.09,2020-03-09
1420,c2007,12.4,2020-03-09
1421,c2009,10.59,2020-03-09
1422,c2011,10.59,2020-03-09
1423,c2101,9.37,2020-03-09
1424,c2005,12.42,2020-03-10
1425,c2007,11.74,2020-03-10
1426,c2009,10.94,2020-03-10
1427,c2011,9.93,2020-03-10
1428,c2101,9.61,2020-03-10
1429,c2005,12.5,2020-03-11
1430,c2007,10.45,2020-03-11
1431,c2009,11.39,2020-03-11
1432,c2011,9.78,2020-03-11
1433,c2101,9.91,2020-03-11
1434,c2005,11.69,2020-03-12
1435,c2007,13.47,2020-03-12
1436,c2009,11.82,2020-03-12
1437,c2011,10.19,2020-03-12
1438,c2101,10.17,2020-03-12
1439,c2005,11.85,2020-03-13
1440,c2007,10.05,2020-03-13
1441,c2009,11.7,2020-03-13
1442,c2011,11.7,2020-03-13
1443,c2101,9.97,2020-03-13
1444,c2005,12.29,2020-03-16
1445,c2007,11.99,2020-03-16
1446,c2009,11.96,2020-03-16
1447,c2011,10.07,2020-03-16
1448,c2101,9.93,2020-03-16
1449,c2005,11.93,2020-03-17
1450,c2007,11.66,2020-03-17
1451,c2009,11.72,2020-03-17
1452,c2011,10.2,2020-03-17
1453,c2101,10.72,2020-03-17
1454,c2103,10.72,2020-03-17
1455,c2005,12.1,2020-03-18
1456,c2007,12.1,2020-03-18
1457,c2009,11.43,2020-03-18
1458,c2011,11.43,2020-03-18
1459,c2101,12.76,2020-03-18
1460,c2103,12.76,2020-03-18
1461,c2005,11.3,2020-03-19
1462,c2007,13.75,2020-03-19
1463,c2009,11.15,2020-03-19
1464,c2011,9.75,2020-03-19
1465,c2101,9.36,2020-03-19
1466,c2103,9.36,2020-03-19
1467,c2005,13.41,2020-03-20
1468,c2007,12.66,2020-03-20
1469,c2009,11.88,2020-03-20
1470,c2011,10.05,2020-03-20
1471,c2101,9.7,2020-03-20
1472,c2103,9.58,2020-03-20
1473,c2005,16.43,2020-03-23
1474,c2007,12.08,2020-03-23
1475,c2009,12.92,2020-03-23
1476,c2011,10.04,2020-03-23
1477,c2101,10.05,2020-03-23
1478,c2103,10.05,2020-03-23
1479,c2005,15.38,2020-03-24
1480,c2007,15.41,2020-03-24
1481,c2009,13.05,2020-03-24
1482,c2011,10.36,2020-03-24
1483,c2101,10.04,2020-03-24
1484,c2103,10.14,2020-03-24
1485,c2005,16.92,2020-03-25
1486,c2007,11.9,2020-03-25
1487,c2009,13.69,2020-03-25
1488,c2011,13.69,2020-03-25
1489,c2101,11.74,2020-03-25
1490,c2103,10.15,2020-03-25
1491,c2005,14,2020-03-26
1492,c2007,13.13,2020-03-26
1493,c2009,14.18,2020-03-26
1494,c2011,10.86,2020-03-26
1495,c2101,10.92,2020-03-26
1496,c2103,9.71,2020-03-26
1497,c2005,13.39,2020-03-27
1498,c2007,13.43,2020-03-27
1499,c2009,12.98,2020-03-27
1500,c2011,10.83,2020-03-27
1501,c2101,10.78,2020-03-27
1502,c2103,9.94,2020-03-27
1503,c2005,13.79,2020-03-30
1504,c2007,14.55,2020-03-30
1505,c2009,13.51,2020-03-30
1506,c2011,11.31,2020-03-30
1507,c2101,10.87,2020-03-30
1508,c2103,10.46,2020-03-30
1509,c2005,14.23,2020-03-31
1510,c2007,17.33,2020-03-31
1511,c2009,13.68,2020-03-31
1512,c2011,13.68,2020-03-31
1513,c2101,11.56,2020-03-31
1514,c2103,11.56,2020-03-31
1515,c2005,12,2020-04-01
1516,c2007,12.09,2020-04-01
1517,c2009,13.25,2020-04-01
1518,c2011,13.25,2020-04-01
1519,c2101,10.82,2020-04-01
1520,c2103,10.05,2020-04-01
1521,c2005,12.03,2020-04-02
1522,c2007,12.32,2020-04-02
1523,c2009,12.56,2020-04-02
1524,c2011,11.21,2020-04-02
1525,c2101,10.75,2020-04-02
1526,c2103,9.85,2020-04-02
1527,c2005,14.2,2020-04-03
1528,c2007,11.32,2020-04-03
1529,c2009,12.99,2020-04-03
1530,c2011,12.99,2020-04-03
1531,c2101,12.99,2020-04-03
1532,c2103,12.99,2020-04-03
1533,c2005,16.29,2020-04-07
1534,c2007,11.82,2020-04-07
1535,c2009,13.66,2020-04-07
1536,c2011,13.66,2020-04-07
1537,c2101,11.95,2020-04-07
1538,c2103,11.95,2020-04-07
1539,c2005,14.99,2020-04-08
1540,c2007,14.99,2020-04-08
1541,c2009,13.02,2020-04-08
1542,c2011,22.32,2020-04-08
1543,c2101,11.35,2020-04-08
1544,c2103,10.41,2020-04-08
1545,c2007,12.45,2020-04-09
1546,c2009,12.89,2020-04-09
1547,c2011,11.16,2020-04-09
1548,c2101,11.17,2020-04-09
1549,c2103,10.02,2020-04-09
1550,c2007,12.93,2020-04-10
1551,c2009,12.58,2020-04-10
1552,c2011,11.02,2020-04-10
1553,c2101,10.58,2020-04-10
1554,c2103,10.55,2020-04-10
1555,c2007,13.19,2020-04-13
1556,c2009,12.6,2020-04-13
1557,c2011,11.25,2020-04-13
1558,c2101,10.77,2020-04-13
1559,c2103,10.77,2020-04-13
1560,c2007,13.16,2020-04-14
1561,c2009,12.4,2020-04-14
1562,c2011,11.48,2020-04-14
1563,c2101,11.06,2020-04-14
1564,c2103,10.35,2020-04-14
1565,c2007,13.29,2020-04-15
1566,c2009,12.84,2020-04-15
1567,c2011,11.48,2020-04-15
1568,c2101,11.31,2020-04-15
1569,c2103,10.48,2020-04-15
1570,c2007,12.51,2020-04-16
1571,c2009,12.27,2020-04-16
1572,c2011,11,2020-04-16
1573,c2101,10.91,2020-04-16
1574,c2103,10.8,2020-04-16
1575,c2007,13.22,2020-04-17
1576,c2009,12.87,2020-04-17
1577,c2011,10.83,2020-04-17
1578,c2101,11.02,2020-04-17
1579,c2103,11.02,2020-04-17
1580,c2007,13.95,2020-04-20
1581,c2009,12.79,2020-04-20
1582,c2011,11.93,2020-04-20
1583,c2101,10.98,2020-04-20
1584,c2103,10.98,2020-04-20
1585,c2007,14.32,2020-04-21
1586,c2009,12.81,2020-04-21
1587,c2011,11.39,2020-04-21
1588,c2101,11.04,2020-04-21
1589,c2103,10.46,2020-04-21
1590,c2007,13.15,2020-04-22
1591,c2009,12.91,2020-04-22
1592,c2011,11.37,2020-04-22
1593,c2101,11.24,2020-04-22
1594,c2103,10.47,2020-04-22
1595,c2007,12.92,2020-04-23
1596,c2009,12.35,2020-04-23
1597,c2011,11.08,2020-04-23
1598,c2101,10.84,2020-04-23
1599,c2103,10.58,2020-04-23
1600,c2007,14.22,2020-04-24
1601,c2009,12.42,2020-04-24
1602,c2011,11.08,2020-04-24
1603,c2101,10.47,2020-04-24
1604,c2103,11.12,2020-04-24
1605,c2007,12.85,2020-04-27
1606,c2009,12.73,2020-04-27
1607,c2011,11.01,2020-04-27
