,交易日期  ,合约代码   ,昨结算    ,今开盘    ,最高价    ,最低价    ,今收盘    ,今结算    ,涨跌1     ,涨跌2     ,成交量(手),持仓量    ,增减量    ,成交额(万元),DELTA     ,隐含波动率,行权量,"window.open(""/cn/gyjys/404.htm"", ""_self"");"
411,2021-01-04,MA108P2325,153.5,0.0,0.0,0.0,0.0,150.5,-3.0,-3.0,0         ,9         ,0         ,0.0,-0.4273,25.57,0                              ,
412,2021-01-04,MA108P2350,167.0,0.0,0.0,0.0,0.0,164.5,-2.5,-2.5,0         ,6         ,0         ,0.0,-0.4503,25.82,0                              ,
413,2021-01-04,MA108P2375,183.0,0.0,0.0,0.0,0.0,179.5,-3.5,-3.5,0         ,6         ,0         ,0.0,-0.4726,26.07,0                              ,
414,2021-01-04,MA108P2400,198.5,0.0,0.0,0.0,0.0,195.5,-3.0,-3.0,0         ,3         ,0         ,0.0,-0.4944,26.33,0                              ,
415,2021-01-04,MA108P2425,214.5,0.0,0.0,0.0,0.0,211.5,-3.0,-3.0,0         ,6         ,0         ,0.0,-0.5157,26.59,0                              ,
416,2021-01-04,MA108P2450,231.0,0.0,0.0,0.0,0.0,227.5,-3.5,-3.5,0         ,3         ,0         ,0.0,-0.5366,26.85,0                              ,
417,2021-01-04,MA108P2475,249.0,0.0,0.0,0.0,0.0,245.0,-4.0,-4.0,0         ,6         ,0         ,0.0,-0.5559,27.12,0                              ,
418,2021-01-04,MA108P2500,266.5,0.0,0.0,0.0,0.0,263.0,-3.5,-3.5,0         ,6         ,0         ,0.0,-0.5748,27.38,0                              ,
419,2021-01-04,MA108P2550,303.0,0.0,0.0,0.0,0.0,299.0,-4.0,-4.0,0         ,3         ,0         ,0.0,-0.6116,27.92,0                              ,
420,2021-01-04,MA108P2600,342.0,0.0,0.0,0.0,0.0,338.0,-4.0,-4.0,0         ,0         ,0         ,0.0,-0.6436,28.46,0                              ,
421,2021-01-04,MA108P2650,381.5,0.0,0.0,0.0,0.0,377.0,-4.5,-4.5,0         ,0         ,0         ,0.0,-0.6743,29.0,0                              ,
422,2021-01-04,MA108P2700,422.5,0.0,0.0,0.0,0.0,418.0,-4.5,-4.5,0         ,0         ,0         ,0.0,-0.7015,29.54,0                              ,
423,2021-01-04,MA108P2750,465.0,0.0,0.0,0.0,0.0,460.0,-5.0,-5.0,0         ,0         ,0         ,0.0,-0.7264,30.07,0                              ,
424,2021-01-04,MA108P2800,507.0,0.0,0.0,0.0,0.0,502.0,-5.0,-5.0,0         ,3         ,0         ,0.0,-0.7505,30.59,0                              ,
425,2021-01-04,MA108P2850,551.5,0.0,0.0,0.0,0.0,546.5,-5.0,-5.0,0         ,0         ,0         ,0.0,-0.7701,31.1,0                              ,
426,2021-01-04,MA109C2150,254.0,0.0,0.0,0.0,0.0,263.5,9.5,9.5,0         ,0         ,0         ,0.0,0.6948,23.8,0                              ,
427,2021-01-04,MA109C2175,241.0,0.0,0.0,0.0,0.0,249.0,8.0,8.0,0         ,0         ,0         ,0.0,0.6714,24.05,0                              ,
428,2021-01-04,MA109C2200,228.5,232.5,234.5,232.5,234.5,236.5,6.0,8.0,30        ,8         ,0         ,7.04,0.6476,24.3,0                              ,
429,2021-01-04,MA109C2225,216.0,219.5,222.0,219.5,222.0,223.5,6.0,7.5,20        ,20        ,10        ,4.42,0.6244,24.54,0                              ,
430,2021-01-04,MA109C2250,205.0,207.5,207.5,207.0,207.0,211.5,2.0,6.5,11        ,30        ,0         ,2.28,0.6015,24.8,0                              ,
431,2021-01-04,MA109C2275,194.5,196.5,209.0,196.0,209.0,201.0,14.5,6.5,14        ,33        ,-12       ,2.79,0.5787,25.05,0                              ,
432,2021-01-04,MA109C2300,184.0,186.0,200.0,185.0,200.0,190.0,16.0,6.0,73        ,88        ,61        ,13.72,0.5565,25.3,0                              ,
433,2021-01-04,MA109C2325,174.0,183.5,183.5,182.5,183.0,179.5,9.0,5.5,3         ,58        ,2         ,0.55,0.5348,25.56,0                              ,
434,2021-01-04,MA109C2350,165.5,0.0,0.0,0.0,0.0,170.5,5.0,5.0,0         ,53        ,0         ,0.0,0.5138,25.82,0                              ,
435,2021-01-04,MA109C2375,156.5,167.5,167.5,167.5,167.5,162.0,11.0,5.5,3         ,56        ,0         ,0.5,0.4934,26.08,0                              ,
436,2021-01-04,MA109C2400,148.0,150.0,158.5,150.0,158.5,153.5,10.5,5.5,7         ,90        ,2         ,1.08,0.4734,26.34,0                              ,
437,2021-01-04,MA109C2425,140.5,142.5,151.5,142.5,151.5,145.0,11.0,4.5,13        ,73        ,-10       ,1.86,0.4539,26.6,0                              ,
438,2021-01-04,MA109C2450,134.0,135.5,136.5,135.5,136.5,138.5,2.5,4.5,20        ,84        ,0         ,2.72,0.4358,26.87,0                              ,
439,2021-01-04,MA109C2475,127.0,0.0,0.0,0.0,0.0,131.5,4.5,4.5,0         ,98        ,0         ,0.0,0.4182,27.13,0                              ,
440,2021-01-04,MA109C2500,120.5,124.0,131.5,124.0,131.5,125.0,11.0,4.5,8         ,73        ,5         ,1.0,0.401,27.4,0                              ,
441,2021-01-04,MA109C2550,109.0,112.5,119.0,110.5,119.0,113.0,10.0,4.0,26        ,79        ,4         ,2.91,0.3686,27.93,0                              ,
442,2021-01-04,MA109C2600,98.5,99.0,107.5,99.0,107.0,103.0,8.5,4.5,44        ,90        ,-2        ,4.6,0.3398,28.46,0                              ,
443,2021-01-04,MA109C2650,88.5,91.0,95.5,91.0,93.5,93.0,5.0,4.5,143       ,64        ,10        ,13.28,0.3122,29.0,0                              ,
444,2021-01-04,MA109C2700,81.0,79.0,198.5,79.0,79.0,85.0,-2.0,4.0,8         ,87        ,-6        ,0.75,0.2884,29.53,0                              ,
445,2021-01-04,MA109C2750,73.5,76.5,81.5,76.5,81.5,78.0,8.0,4.5,16        ,129       ,-13       ,1.25,0.2664,30.06,0                              ,
446,2021-01-04,MA109C2800,67.0,67.5,73.5,67.5,70.0,71.0,3.0,4.0,46        ,163       ,11        ,3.16,0.2453,30.59,0                              ,
447,2021-01-04,MA109P2150,89.5,92.0,92.0,80.0,80.0,86.0,-9.5,-3.5,91        ,90        ,43        ,7.83,-0.2914,23.8,0                              ,
448,2021-01-04,MA109P2175,101.5,92.0,92.0,91.0,91.0,96.5,-10.5,-5.0,38        ,117       ,-18       ,3.52,-0.3144,24.05,0                              ,
449,2021-01-04,MA109P2200,113.5,111.5,111.5,111.5,111.5,108.5,-2.0,-5.0,1         ,84        ,-1        ,0.11,-0.3378,24.3,0                              ,
450,2021-01-04,MA109P2225,125.5,0.0,0.0,0.0,0.0,120.0,-5.5,-5.5,0         ,77        ,0         ,0.0,-0.3608,24.54,0                              ,
451,2021-01-04,MA109P2250,139.0,0.0,0.0,0.0,0.0,132.5,-6.5,-6.5,0         ,67        ,0         ,0.0,-0.3835,24.8,0                              ,
452,2021-01-04,MA109P2275,153.0,151.0,151.0,151.0,151.0,146.5,-2.0,-6.5,2         ,36        ,2         ,0.3,-0.4061,25.05,0                              ,
453,2021-01-04,MA109P2300,167.0,168.5,168.5,153.0,153.0,160.5,-14.0,-6.5,48        ,66        ,24        ,7.77,-0.4282,25.3,0                              ,
454,2021-01-04,MA109P2325,181.5,0.0,0.0,0.0,0.0,174.5,-7.0,-7.0,0         ,61        ,0         ,0.0,-0.45,25.56,0                              ,
455,2021-01-04,MA109P2350,198.0,194.0,195.0,193.0,193.0,190.5,-5.0,-7.5,9         ,64        ,1         ,1.74,-0.471,25.82,0                              ,
456,2021-01-04,MA109P2375,214.0,210.0,210.5,203.5,203.5,206.5,-10.5,-7.5,31        ,67        ,3         ,6.46,-0.4914,26.08,0                              ,
457,2021-01-04,MA109P2400,230.0,0.0,0.0,0.0,0.0,222.5,-7.5,-7.5,0         ,45        ,0         ,0.0,-0.5115,26.34,0                              ,
458,2021-01-04,MA109P2425,247.0,243.0,244.5,243.0,244.5,238.5,-2.5,-8.5,13        ,38        ,10        ,3.16,-0.5312,26.6,0                              ,
459,2021-01-04,MA109P2450,265.0,0.0,0.0,0.0,0.0,256.5,-8.5,-8.5,0         ,33        ,0         ,0.0,-0.5494,26.87,0                              ,
460,2021-01-04,MA109P2475,282.5,0.0,0.0,0.0,0.0,274.5,-8.0,-8.0,0         ,29        ,0         ,0.0,-0.5672,27.13,0                              ,
461,2021-01-04,MA109P2500,300.5,0.0,0.0,0.0,0.0,292.5,-8.0,-8.0,0         ,32        ,0         ,0.0,-0.5846,27.4,0                              ,
462,2021-01-04,MA109P2550,338.5,0.0,0.0,0.0,0.0,329.5,-9.0,-9.0,0         ,18        ,0         ,0.0,-0.6177,27.93,0                              ,
463,2021-01-04,MA109P2600,377.5,0.0,0.0,0.0,0.0,369.0,-8.5,-8.5,0         ,30        ,0         ,0.0,-0.647,28.46,0                              ,
464,2021-01-04,MA109P2650,417.0,0.0,0.0,0.0,0.0,408.5,-8.5,-8.5,0         ,0         ,0         ,0.0,-0.6754,29.0,0                              ,
465,2021-01-04,MA109P2700,458.5,0.0,0.0,0.0,0.0,450.0,-8.5,-8.5,0         ,0         ,0         ,0.0,-0.6999,29.53,0                              ,
466,2021-01-04,MA109P2750,500.5,491.5,491.5,491.5,491.5,492.0,-9.0,-8.5,4         ,4         ,4         ,1.97,-0.7227,30.06,0                              ,
467,2021-01-04,MA109P2800,543.0,533.0,533.0,533.0,533.0,534.5,-10.0,-8.5,4         ,8         ,4         ,2.13,-0.7448,30.59,0                              ,
468,2021-01-05,MA102C1825,627.0,0.0,0.0,0.0,0.0,660.0,33.0,33.0,0         ,0         ,0         ,0.0,1.0,100.0,0                              ,
469,2021-01-05,MA102C1850,602.0,0.0,0.0,0.0,0.0,635.0,33.0,33.0,0         ,0         ,0         ,0.0,1.0,100.0,0                              ,
470,2021-01-05,MA102C1875,577.0,0.0,0.0,0.0,0.0,610.0,33.0,33.0,0         ,10        ,0         ,0.0,1.0,100.0,0                              ,
471,2021-01-05,MA102C1900,552.0,0.0,0.0,0.0,0.0,585.0,33.0,33.0,0         ,33        ,0         ,0.0,1.0,100.0,0                              ,
472,2021-01-05,MA102C1925,527.0,0.0,0.0,0.0,0.0,560.0,33.0,33.0,0         ,68        ,0         ,0.0,1.0,100.0,0                              ,
473,2021-01-05,MA102C1950,502.0,0.0,0.0,0.0,0.0,535.0,33.0,33.0,0         ,42        ,0         ,0.0,1.0,100.0,0                              ,
474,2021-01-05,MA102C1975,477.0,0.0,0.0,0.0,0.0,510.0,33.0,33.0,0         ,52        ,0         ,0.0,1.0,100.0,0                              ,
475,2021-01-05,MA102C2000,452.0,0.0,0.0,0.0,0.0,485.0,33.0,33.0,0         ,117       ,0         ,0.0,1.0,100.0,0                              ,
476,2021-01-05,MA102C2025,427.0,0.0,0.0,0.0,0.0,460.0,33.0,33.0,0         ,142       ,0         ,0.0,1.0,100.0,0                              ,
477,2021-01-05,MA102C2050,402.0,0.0,0.0,0.0,0.0,435.0,33.0,33.0,0         ,149       ,0         ,0.0,1.0,100.0,0                              ,
478,2021-01-05,MA102C2075,377.0,0.0,0.0,0.0,0.0,410.0,33.0,33.0,0         ,55        ,0         ,0.0,0.9999,100.0,0                              ,
479,2021-01-05,MA102C2100,352.0,0.0,0.0,0.0,0.0,385.0,33.0,33.0,0         ,187       ,0         ,0.0,0.9996,98.89,0                              ,
480,2021-01-05,MA102C2125,327.0,0.0,0.0,0.0,0.0,360.0,33.0,33.0,0         ,269       ,-3        ,0.0,0.9994,95.48,3                              ,
481,2021-01-05,MA102C2150,302.0,0.0,0.0,0.0,0.0,335.0,33.0,33.0,0         ,226       ,0         ,0.0,0.999,91.99,0                              ,
482,2021-01-05,MA102C2175,277.5,0.0,0.0,0.0,0.0,310.0,32.5,32.5,0         ,186       ,0         ,0.0,0.9983,88.42,0                              ,
483,2021-01-05,MA102C2200,252.5,0.0,0.0,0.0,0.0,285.0,32.5,32.5,0         ,176       ,-6        ,0.0,0.9974,84.76,6                              ,
484,2021-01-05,MA102C2225,227.5,0.0,0.0,0.0,0.0,260.0,32.5,32.5,0         ,242       ,0         ,0.0,0.996,81.01,0                              ,
485,2021-01-05,MA102C2250,203.0,236.0,236.0,236.0,236.0,235.0,33.0,32.0,1         ,213       ,-3        ,0.24,0.9937,77.14,3                              ,
486,2021-01-05,MA102C2275,178.0,0.0,0.0,0.0,0.0,210.5,32.5,32.5,0         ,460       ,0         ,0.0,0.9902,73.16,0                              ,
487,2021-01-05,MA102C2300,154.0,187.0,195.0,187.0,195.0,185.5,41.0,31.5,2         ,53        ,-22       ,0.38,0.9848,69.06,22                             ,
488,2021-01-05,MA102C2325,129.5,161.0,173.0,153.5,173.0,161.0,43.5,31.5,13        ,157       ,-60       ,2.04,0.9765,64.84,60                             ,
489,2021-01-05,MA102C2350,106.0,132.0,154.0,119.5,150.0,136.0,44.0,30.0,361       ,167       ,-3        ,49.6,0.9629,60.51,17                             ,
490,2021-01-05,MA102C2375,83.5,108.0,128.5,97.5,128.5,112.0,45.0,28.5,224       ,291       ,23        ,25.03,0.9405,56.12,14                             ,
491,2021-01-05,MA102C2400,62.5,89.5,103.5,73.5,98.5,88.0,36.0,25.5,355       ,272       ,54        ,31.21,0.9029,51.78,0                              ,
492,2021-01-05,MA102C2425,44.0,61.5,80.0,52.0,75.5,65.5,31.5,21.5,391       ,451       ,-45       ,25.57,0.8397,47.74,0                              ,
493,2021-01-05,MA102C2450,29.5,47.5,55.0,34.0,51.5,44.5,22.0,15.0,"1,194     ",696       ,-88       ,54.88,0.7333,44.49,1                              ,
494,2021-01-05,MA102C2475,19.5,34.5,37.0,21.5,32.0,27.5,12.5,8.0,"1,966     ",790       ,-375      ,61.49,0.576,42.78,0                              ,
495,2021-01-05,MA102C2500,12.5,19.0,23.5,11.0,17.0,16.0,4.5,3.5,"4,520     ","1,480     ",-233      ,81.62,0.3994,43.19,0                              ,
496,2021-01-05,MA102C2550,6.0,7.0,8.0,2.5,3.5,5.5,-2.5,-0.5,"2,483     ","2,096     ",552       ,13.4,0.1596,49.12,0                              ,
497,2021-01-05,MA102C2600,3.0,1.5,2.0,0.5,0.5,2.0,-2.5,-1.0,"1,400     ","2,210     ",303       ,1.54,0.0679,57.42,0                              ,
498,2021-01-05,MA102C2650,2.0,1.0,1.0,0.5,0.5,1.0,-1.5,-1.0,525       ,"1,432     ",41        ,0.28,0.0314,65.57,0                              ,
499,2021-01-05,MA102C2700,1.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,28        ,"3,179     ",-28       ,0.01,0.0153,73.09,0                              ,
500,2021-01-05,MA102C2750,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,100       ,"2,255     ",-100      ,0.05,0.0078,79.96,0                              ,
501,2021-01-05,MA102C2800,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,"3,915     ",0         ,0.0,0.0042,86.27,0                              ,
502,2021-01-05,MA102C2850,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,"3,027     ",0         ,0.0,0.0022,92.1,0                              ,
503,2021-01-05,MA102C2900,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,15        ,"3,406     ",0         ,0.01,0.0012,97.52,0                              ,
504,2021-01-05,MA102P1825,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,408       ,0         ,0.0,0.0,100.0,0                              ,
505,2021-01-05,MA102P1850,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,516       ,0         ,0.0,0.0,100.0,0                              ,
506,2021-01-05,MA102P1875,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,167       ,0         ,0.0,0.0,100.0,0                              ,
507,2021-01-05,MA102P1900,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,192       ,0         ,0.0,0.0,100.0,0                              ,
508,2021-01-05,MA102P1925,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,328       ,0         ,0.0,0.0,100.0,0                              ,
509,2021-01-05,MA102P1950,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,451       ,0         ,0.0,-0.0,100.0,0                              ,
510,2021-01-05,MA102P1975,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,613       ,0         ,0.0,-0.0,100.0,0                              ,
511,2021-01-05,MA102P2000,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,754       ,0         ,0.0,-0.0,100.0,0                              ,
512,2021-01-05,MA102P2025,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,788       ,0         ,0.0,-0.0,100.0,0                              ,
513,2021-01-05,MA102P2050,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,512       ,0         ,0.0,-0.0001,100.0,0                              ,
514,2021-01-05,MA102P2075,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,407       ,0         ,0.0,-0.0002,100.0,0                              ,
515,2021-01-05,MA102P2100,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,252       ,0         ,0.0,-0.0005,98.89,0                              ,
516,2021-01-05,MA102P2125,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,315       ,0         ,0.0,-0.0007,95.48,0                              ,
517,2021-01-05,MA102P2150,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,459       ,0         ,0.0,-0.0011,91.99,0                              ,
518,2021-01-05,MA102P2175,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,613       ,0         ,0.0,-0.0017,88.42,0                              ,
519,2021-01-05,MA102P2200,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0         ,640       ,0         ,0.0,-0.0027,84.76,0                              ,
520,2021-01-05,MA102P2225,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,10        ,450       ,0         ,0.01,-0.004,81.01,0                              ,
521,2021-01-05,MA102P2250,1.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,8         ,421       ,-8        ,0.0,-0.0063,77.14,0                              ,
522,2021-01-05,MA102P2275,1.0,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,20        ,464       ,-20       ,0.01,-0.0098,73.16,0                              ,
523,2021-01-05,MA102P2300,2.0,0.5,0.5,0.5,0.5,0.5,-1.5,-1.5,46        ,526       ,-36       ,0.02,-0.0152,69.06,0                              ,
524,2021-01-05,MA102P2325,2.5,0.5,0.5,0.5,0.5,1.0,-2.0,-1.5,330       ,465       ,-145      ,0.17,-0.0235,64.84,0                              ,
525,2021-01-05,MA102P2350,4.0,1.0,1.0,0.5,0.5,1.0,-3.5,-3.0,351       ,519       ,-48       ,0.23,-0.0371,60.51,0                              ,
526,2021-01-05,MA102P2375,6.5,2.0,2.5,0.5,0.5,2.0,-6.0,-4.5,693       ,755       ,-54       ,1.05,-0.0595,56.12,0                              ,
527,2021-01-05,MA102P2400,10.5,4.0,5.5,0.5,0.5,3.0,-10.0,-7.5,"1,787     ","1,185     ",349       ,4.6,-0.097,51.78,0                              ,
528,2021-01-05,MA102P2425,17.0,8.5,10.5,1.0,1.0,5.5,-16.0,-11.5,"1,007     ",605       ,-19       ,4.64,-0.1602,47.74,0                              ,
529,2021-01-05,MA102P2450,27.5,17.0,19.5,2.5,3.0,9.5,-24.5,-18.0,"3,459     ","1,113     ",126       ,32.58,-0.2667,44.49,0                              ,
530,2021-01-05,MA102P2475,42.5,26.0,29.0,8.0,8.0,17.5,-34.5,-25.0,"1,912     ",717       ,369       ,31.25,-0.4239,42.78,0                              ,
531,2021-01-05,MA102P2500,60.5,39.5,43.0,17.0,18.0,31.0,-42.5,-29.5,"1,317     ",936       ,84        ,38.43,-0.6005,43.19,0                              ,
532,2021-01-05,MA102P2550,104.0,78.5,84.0,50.5,54.0,70.5,-50.0,-33.5,317       ,662       ,7         ,20.88,-0.8403,49.12,0                              ,
533,2021-01-05,MA102P2600,151.0,124.5,126.0,96.5,101.0,117.0,-50.0,-34.0,259       ,532       ,31        ,29.27,-0.9321,57.42,0                              ,
534,2021-01-05,MA102P2650,200.0,169.0,169.0,149.0,149.0,166.0,-51.0,-34.0,603       ,"1,674     ",-192      ,94.56,-0.9686,65.57,0                              ,
535,2021-01-05,MA102P2700,249.0,0.0,0.0,0.0,0.0,215.5,-33.5,-33.5,0         ,314       ,0         ,0.0,-0.9847,73.09,0                              ,
536,2021-01-05,MA102P2750,298.5,0.0,0.0,0.0,0.0,265.5,-33.0,-33.0,0         ,87        ,0         ,0.0,-0.9922,79.96,0                              ,
537,2021-01-05,MA102P2800,348.5,0.0,0.0,0.0,0.0,315.0,-33.5,-33.5,0         ,212       ,-1        ,0.0,-0.9959,86.27,1                              ,
538,2021-01-05,MA102P2850,398.0,0.0,0.0,0.0,0.0,365.0,-33.0,-33.0,0         ,0         ,0         ,0.0,-0.9978,92.1,0                              ,
539,2021-01-05,MA102P2900,448.0,370.5,419.5,370.5,419.5,415.0,-28.5,-33.0,2         ,1         ,1         ,0.79,-0.9989,97.52,0                              ,
540,2021-01-05,MA103C1650,817.0,0.0,0.0,0.0,0.0,850.0,33.0,33.0,0         ,0         ,0         ,0.0,1.0,48.08,0                              ,
541,2021-01-05,MA103C1675,792.0,0.0,0.0,0.0,0.0,825.0,33.0,33.0,0         ,0         ,0         ,0.0,1.0,47.28,0                              ,
542,2021-01-05,MA103C1700,767.0,0.0,0.0,0.0,0.0,800.0,33.0,33.0,0         ,0         ,0         ,0.0,1.0,46.48,0                              ,
543,2021-01-05,MA103C1725,742.0,0.0,0.0,0.0,0.0,775.0,33.0,33.0,0         ,6         ,0         ,0.0,1.0,45.67,0                              ,
544,2021-01-05,MA103C1750,717.0,0.0,0.0,0.0,0.0,750.0,33.0,33.0,0         ,3         ,0         ,0.0,1.0,44.87,0                              ,
545,2021-01-05,MA103C1775,692.0,0.0,0.0,0.0,0.0,725.0,33.0,33.0,0         ,3         ,0         ,0.0,1.0,44.07,0                              ,
546,2021-01-05,MA103C1800,667.0,0.0,0.0,0.0,0.0,700.0,33.0,33.0,0         ,3         ,0         ,0.0,0.9999,43.27,0                              ,
547,2021-01-05,MA103C1825,642.0,0.0,0.0,0.0,0.0,675.0,33.0,33.0,0         ,3         ,0         ,0.0,0.9995,42.47,0                              ,
548,2021-01-05,MA103C1850,617.0,0.0,0.0,0.0,0.0,650.0,33.0,33.0,0         ,3         ,0         ,0.0,0.9986,41.67,0                              ,
549,2021-01-05,MA103C1875,592.0,0.0,0.0,0.0,0.0,625.0,33.0,33.0,0         ,3         ,0         ,0.0,0.9973,40.87,0                              ,
550,2021-01-05,MA103C1900,567.0,0.0,0.0,0.0,0.0,600.0,33.0,33.0,0         ,15        ,0         ,0.0,0.9961,40.08,0                              ,
551,2021-01-05,MA103C1925,542.5,0.0,0.0,0.0,0.0,575.0,32.5,32.5,0         ,15        ,0         ,0.0,0.9944,39.28,0                              ,
552,2021-01-05,MA103C1950,517.5,0.0,0.0,0.0,0.0,550.5,33.0,33.0,0         ,18        ,0         ,0.0,0.9924,38.48,0                              ,
553,2021-01-05,MA103C1975,493.0,0.0,0.0,0.0,0.0,525.5,32.5,32.5,0         ,21        ,0         ,0.0,0.9904,37.69,0                              ,
554,2021-01-05,MA103C2000,468.0,0.0,0.0,0.0,0.0,500.5,32.5,32.5,0         ,6         ,0         ,0.0,0.9875,36.9,0                              ,
555,2021-01-05,MA103C2025,443.5,0.0,0.0,0.0,0.0,476.0,32.5,32.5,0         ,28        ,0         ,0.0,0.9843,36.12,0                              ,
556,2021-01-05,MA103C2050,419.0,0.0,0.0,0.0,0.0,451.5,32.5,32.5,0         ,52        ,0         ,0.0,0.9809,35.34,0                              ,
557,2021-01-05,MA103C2075,394.5,0.0,0.0,0.0,0.0,427.0,32.5,32.5,0         ,34        ,0         ,0.0,0.9758,34.56,0                              ,
558,2021-01-05,MA103C2100,370.5,0.0,0.0,0.0,0.0,402.0,31.5,31.5,0         ,53        ,0         ,0.0,0.9707,33.8,0                              ,
559,2021-01-05,MA103C2125,346.5,0.0,0.0,0.0,0.0,378.0,31.5,31.5,0         ,73        ,0         ,0.0,0.9638,33.04,0                              ,
560,2021-01-05,MA103C2150,322.5,0.0,0.0,0.0,0.0,353.5,31.0,31.0,0         ,105       ,0         ,0.0,0.9559,32.3,0                              ,
561,2021-01-05,MA103C2175,299.0,0.0,0.0,0.0,0.0,329.5,30.5,30.5,0         ,132       ,0         ,0.0,0.9464,31.58,0                              ,
562,2021-01-05,MA103C2200,276.0,0.0,0.0,0.0,0.0,306.0,30.0,30.0,0         ,95        ,0         ,0.0,0.9345,30.88,0                              ,
563,2021-01-05,MA103C2225,253.0,0.0,0.0,0.0,0.0,282.5,29.5,29.5,0         ,159       ,0         ,0.0,0.9208,30.2,0                              ,
564,2021-01-05,MA103C2250,230.5,0.0,0.0,0.0,0.0,259.0,28.5,28.5,0         ,110       ,0         ,0.0,0.9036,29.56,0                              ,
565,2021-01-05,MA103C2275,209.0,0.0,0.0,0.0,0.0,236.5,27.5,27.5,0         ,95        ,0         ,0.0,0.8836,28.96,0                              ,
566,2021-01-05,MA103C2300,188.0,0.0,0.0,0.0,0.0,214.5,26.5,26.5,0         ,119       ,0         ,0.0,0.8595,28.4,0                              ,
567,2021-01-05,MA103C2325,168.0,0.0,0.0,0.0,0.0,193.0,25.0,25.0,0         ,127       ,0         ,0.0,0.8307,27.91,0                              ,
568,2021-01-05,MA103C2350,148.5,0.0,0.0,0.0,0.0,172.0,23.5,23.5,0         ,193       ,0         ,0.0,0.7985,27.48,0                              ,
569,2021-01-05,MA103C2375,131.0,151.5,159.0,142.0,153.5,152.5,22.5,21.5,140       ,112       ,-10       ,21.26,0.7594,27.13,0                              ,
570,2021-01-05,MA103C2400,114.5,134.5,144.5,124.5,144.5,134.5,30.0,20.0,77        ,978       ,0         ,10.19,0.7166,26.87,0                              ,
571,2021-01-05,MA103C2425,99.5,117.0,126.5,108.0,114.0,117.0,14.5,17.5,98        ,309       ,-46       ,11.05,0.67,26.71,0                              ,
572,2021-01-05,MA103C2450,86.0,99.5,110.0,91.0,110.0,101.5,24.0,15.5,108       ,915       ,3         ,10.7,0.619,26.66,0                              ,
573,2021-01-05,MA103C2475,74.0,87.0,95.5,78.5,87.5,88.0,13.5,14.0,105       ,"1,073     ",7         ,9.1,0.5667,26.71,0                              ,
574,2021-01-05,MA103C2500,63.5,80.0,83.0,66.5,79.5,75.0,16.0,11.5,335       ,"2,269     ",58        ,26.12,0.5139,26.88,0                              ,
575,2021-01-05,MA103C2550,46.5,59.5,69.5,47.5,57.5,55.5,11.0,9.0,"1,106     ","2,208     ",102       ,62.16,0.4133,27.52,0                              ,
576,2021-01-05,MA103C2600,34.0,44.5,47.0,34.0,41.0,41.5,7.0,7.5,650       ,831       ,149       ,25.66,0.3265,28.51,0                              ,
577,2021-01-05,MA103C2650,25.5,32.5,36.5,24.5,30.5,31.0,5.0,5.5,839       ,"1,108     ",147       ,24.72,0.2565,29.77,0                              ,
578,2021-01-05,MA103C2700,19.0,25.0,28.0,19.0,23.0,24.0,4.0,5.0,"1,458     ","1,974     ",584       ,33.33,0.2023,31.18,0                              ,
579,2021-01-05,MA103C2750,15.0,21.0,22.5,15.0,18.0,18.5,3.0,3.5,415       ,415       ,-19       ,7.69,0.1605,32.69,0                              ,
580,2021-01-05,MA103C2800,11.5,17.0,17.5,12.0,13.5,15.0,2.0,3.5,471       ,"1,207     ",32        ,6.81,0.1288,34.22,0                              ,
581,2021-01-05,MA103C2850,9.0,13.5,14.0,8.5,10.5,12.5,1.5,3.5,646       ,361       ,-158      ,6.89,0.1053,35.76,0                              ,
582,2021-01-05,MA103C2900,7.5,11.0,11.5,7.0,8.5,10.0,1.0,2.5,792       ,831       ,-41       ,7.45,0.0856,37.28,0                              ,
