,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,date
402,小计,9629,19672,-534,4140.585,50,,2022-01-04
403,sc2202                        ,18156,0,-14985,5292.135,1629,0.306592,2022-01-05
404,sc2203                        ,3424,5211,524,3293.87,0,0.338714,2022-01-05
405,小计,21580,5211,-14461,8586.005,1629,,2022-01-05
406,sc2203                        ,6177,6349,1138,5115.67,0,0.328252,2022-01-06
407,sc2204                        ,451,288,288,627.06,0,0.326089,2022-01-06
408,小计,6628,6637,1426,5742.73,0,,2022-01-06
409,sc2203                        ,6657,7455,1106,5469.195,0,0.328665,2022-01-07
410,sc2204                        ,915,648,360,1391.99,0,0.330302,2022-01-07
411,小计,7572,8103,1466,6861.185,0,,2022-01-07
412,sc2203                        ,6382,7632,177,5700.36,0,0.338452,2022-01-10
413,sc2204                        ,1029,836,188,1780.355,0,0.33589,2022-01-10
414,小计,7411,8468,365,7480.715,0,,2022-01-10
415,sc2203                        ,7775,8348,716,6690.94,0,0.335411,2022-01-11
416,sc2204                        ,708,962,126,1160.12,0,0.332834,2022-01-11
417,小计,8483,9310,842,7851.06,0,,2022-01-11
418,sc2203                        ,11580,8588,240,9474.43,0,0.340943,2022-01-12
419,sc2204                        ,1048,1239,277,1492.815,0,0.333283,2022-01-12
420,小计,12628,9827,517,10967.245,0,,2022-01-12
421,sc2203                        ,7683,9233,645,6435.8,0,0.34115,2022-01-13
422,sc2204                        ,963,1407,168,1209.67,0,0.337457,2022-01-13
423,小计,8646,10640,813,7645.47,0,,2022-01-13
424,sc2203                        ,7126,9804,571,5122.495,0,0.343416,2022-01-14
425,sc2204                        ,669,1466,59,854.39,0,0.334019,2022-01-14
426,小计,7795,11270,630,5976.885,0,,2022-01-14
427,sc2203                        ,11327,11206,1402,8511.475,0,0.365859,2022-01-17
428,sc2204                        ,1883,1732,266,2804.995,0,0.341557,2022-01-17
429,小计,13210,12938,1668,11316.47,0,,2022-01-17
430,sc2203                        ,10765,11729,523,9850.68,0,0.373992,2022-01-18
431,sc2204                        ,1970,1973,241,2841.535,0,0.34155,2022-01-18
432,小计,12735,13702,764,12692.215,0,,2022-01-18
433,sc2203                        ,16238,12268,539,14239.63,0,0.376449,2022-01-19
434,sc2204                        ,2308,2120,147,3366.445,0,0.353136,2022-01-19
435,小计,18546,14388,686,17606.075,0,,2022-01-19
436,sc2203                        ,8990,11931,-337,7955.095,0,0.378646,2022-01-20
437,sc2204                        ,1622,2235,115,2613.12,0,0.348483,2022-01-20
438,小计,10612,14166,-222,10568.215,0,,2022-01-20
439,sc2203                        ,12822,11698,-233,10255.555,0,0.377036,2022-01-21
440,sc2204                        ,3200,2591,356,4867.85,0,0.358201,2022-01-21
441,小计,16022,14289,123,15123.405,0,,2022-01-21
442,sc2203                        ,9816,12181,483,8657.005,0,0.39977,2022-01-24
443,sc2204                        ,1425,2822,231,1933.83,0,0.37306,2022-01-24
444,小计,11241,15003,714,10590.835,0,,2022-01-24
445,sc2203                        ,18625,11745,-436,14220.265,0,0.409886,2022-01-25
446,sc2204                        ,5013,3380,558,7498.335,0,0.385888,2022-01-25
447,小计,23638,15125,122,21718.6,0,,2022-01-25
448,sc2203                        ,11987,13117,1372,8707.515,0,0.410628,2022-01-26
449,sc2204                        ,1640,3434,54,2560.96,0,0.3833,2022-01-26
450,小计,13627,16551,1426,11268.475,0,,2022-01-26
451,sc2203                        ,16301,14018,901,12853.305,0,0.391637,2022-01-27
452,sc2204                        ,1986,3522,88,2977.16,0,0.38186,2022-01-27
453,小计,18287,17540,989,15830.465,0,,2022-01-27
454,sc2203                        ,20807,14730,712,10186.455,57,0.38583,2022-01-28
455,sc2204                        ,3139,4044,522,3708.415,0,0.383866,2022-01-28
456,小计,23946,18774,1234,13894.87,57,,2022-01-28
457,sc2203                        ,10696,14361,-369,5060.785,1,0.425794,2022-02-07
458,sc2204                        ,3886,4755,711,4759.375,0,0.393946,2022-02-07
459,小计,14582,19116,342,9820.16,1,,2022-02-07
460,sc2203                        ,13114,14850,489,6971.455,115,0.326416,2022-02-08
461,sc2204                        ,4121,5630,875,3662.93,0,0.389053,2022-02-08
462,小计,17235,20480,1364,10634.385,115,,2022-02-08
463,sc2203                        ,11537,14169,-681,4473.945,0,0.329938,2022-02-09
464,sc2204                        ,4988,6159,529,4943.08,0,0.368302,2022-02-09
465,sc2205                        ,28,24,24,34.165,0,0.35623,2022-02-09
466,小计,16553,20352,-128,9451.19,0,,2022-02-09
467,sc2203                        ,9126,0,-14169,2368.615,2699,0.242466,2022-02-10
468,sc2204                        ,3670,7078,919,4083.53,0,0.353473,2022-02-10
469,sc2205                        ,431,294,270,681.12,0,0.357599,2022-02-10
470,小计,13227,7372,-12980,7133.265,2699,,2022-02-10
471,sc2204                        ,10281,8610,1532,9238.58,0,0.358464,2022-02-11
472,sc2205                        ,1094,797,503,2235.905,0,0.344892,2022-02-11
473,小计,11375,9407,2035,11474.485,0,,2022-02-11
474,sc2204                        ,14086,10196,1586,15707.365,0,0.379893,2022-02-14
475,sc2205                        ,1996,1253,456,4540.16,0,0.359186,2022-02-14
476,小计,16082,11449,2042,20247.525,0,,2022-02-14
477,sc2204                        ,9074,10944,748,8141.91,0,0.387554,2022-02-15
478,sc2205                        ,576,1325,72,913.125,0,0.370702,2022-02-15
479,小计,9650,12269,820,9055.035,0,,2022-02-15
480,sc2204                        ,14417,11480,536,14225.815,0,0.378985,2022-02-16
481,sc2205                        ,1476,1351,26,2315.82,0,0.365153,2022-02-16
482,小计,15893,12831,562,16541.635,0,,2022-02-16
483,sc2204                        ,14047,12123,643,13641.215,0,0.377464,2022-02-17
484,sc2205                        ,1566,1610,259,3015.19,0,0.363405,2022-02-17
485,小计,15613,13733,902,16656.405,0,,2022-02-17
486,sc2204                        ,11045,12567,444,10919.865,0,0.397295,2022-02-18
487,sc2205                        ,1075,1681,71,1994.795,0,0.37099,2022-02-18
488,小计,12120,14248,515,12914.66,0,,2022-02-18
489,sc2204                        ,15226,12906,339,13458.34,0,0.402478,2022-02-21
490,sc2205                        ,1516,1803,122,2610.285,0,0.381204,2022-02-21
491,小计,16742,14709,461,16068.625,0,,2022-02-21
492,sc2204                        ,20159,14191,1285,22044.065,0,0.417295,2022-02-22
493,sc2205                        ,2643,2301,498,4347.26,0,0.388314,2022-02-22
494,小计,22802,16492,1783,26391.325,0,,2022-02-22
495,sc2204                        ,15230,14996,805,15081.24,0,0.411885,2022-02-23
496,sc2205                        ,2124,2671,370,4187.105,0,0.393963,2022-02-23
497,小计,17354,17667,1175,19268.345,0,,2022-02-23
498,sc2204                        ,22150,15988,992,23736.88,0,0.420061,2022-02-24
499,sc2205                        ,3384,3038,367,6173.17,0,0.395423,2022-02-24
500,小计,25534,19026,1359,29910.05,0,,2022-02-24
501,sc2204                        ,17840,16107,119,19838.33,54,0.473632,2022-02-25
502,sc2205                        ,3832,3097,59,8007.3,0,0.429726,2022-02-25
503,小计,21672,19204,178,27845.63,54,,2022-02-25
504,sc2204                        ,21779,16739,632,18952.81,0,0.466623,2022-02-28
505,sc2205                        ,3965,3530,433,8369.58,0,0.420349,2022-02-28
506,小计,25744,20269,1065,27322.39,0,,2022-02-28
507,sc2204                        ,18391,16495,-244,14293.51,0,0.493812,2022-03-01
508,sc2205                        ,2577,3866,336,5134.49,0,0.439621,2022-03-01
509,小计,20968,20361,92,19428.0,0,,2022-03-01
510,sc2204                        ,20231,16756,261,28013.52,0,0.529654,2022-03-02
511,sc2205                        ,6219,4501,635,13885.13,2,0.474409,2022-03-02
512,小计,26450,21257,896,41898.65,2,,2022-03-02
513,sc2204                        ,14425,15798,-958,26456.39,27,0.719764,2022-03-03
514,sc2205                        ,3304,4889,388,10360.03,0,0.578015,2022-03-03
515,sc2206                        ,88,56,56,519.43,0,0.515547,2022-03-03
516,小计,17817,20743,-514,37335.85,27,,2022-03-03
517,sc2204                        ,17401,15645,-153,35402.035,0,0.767825,2022-03-04
518,sc2205                        ,3717,5164,275,11771.845,0,0.633818,2022-03-04
519,sc2206                        ,152,139,83,547.45,0,0.577819,2022-03-04
520,小计,21270,20948,205,47721.33,0,,2022-03-04
521,sc2204                        ,9582,16149,504,12955.155,3,0.990329,2022-03-07
522,sc2205                        ,1841,5418,254,5781.125,0,0.73343,2022-03-07
523,sc2206                        ,32,142,3,179.155,0,0.757249,2022-03-07
524,小计,11455,21709,761,18915.435,3,,2022-03-07
525,sc2204                        ,13986,16661,512,21415.44,7,1.046188,2022-03-08
526,sc2205                        ,3097,5803,385,12705.355,0,0.810234,2022-03-08
527,sc2206                        ,284,300,158,1386.52,0,0.670533,2022-03-08
528,小计,17367,22764,1055,35507.315,7,,2022-03-08
529,sc2204                        ,11727,16781,120,19706.595,128,1.120967,2022-03-09
530,sc2205                        ,2341,6382,579,7449.725,0,0.858806,2022-03-09
531,sc2206                        ,211,344,44,1136.805,0,0.675929,2022-03-09
532,小计,14279,23507,743,28293.125,128,,2022-03-09
533,sc2204                        ,15546,16322,-459,12102.085,0,1.07288,2022-03-10
534,sc2205                        ,2701,6675,293,6476.35,1,0.811131,2022-03-10
535,sc2206                        ,71,355,11,272.545,0,0.63426,2022-03-10
536,小计,18318,23352,-155,18850.98,1,,2022-03-10
537,sc2204                        ,23363,17659,1337,15392.675,2,1.003743,2022-03-11
538,sc2205                        ,4214,7276,601,9972.44,3,0.777973,2022-03-11
539,sc2206                        ,216,437,82,451.65,0,0.543273,2022-03-11
540,小计,27793,25372,2020,25816.765,5,,2022-03-11
541,sc2204                        ,21719,16419,-1240,8992.93,6,1.101956,2022-03-14
542,sc2205                        ,4510,7987,711,10574.65,0,0.771092,2022-03-14
543,sc2206                        ,153,500,63,408.465,0,0.639384,2022-03-14
544,小计,26382,24906,-466,19976.045,6,,2022-03-14
545,sc2204                        ,18826,0,-16419,7994.38,2435,0.745574,2022-03-15
546,sc2205                        ,7407,8625,638,13333.91,0,0.709394,2022-03-15
547,sc2206                        ,316,555,55,699.05,0,0.651214,2022-03-15
548,小计,26549,9180,-15726,22027.34,2435,,2022-03-15
549,sc2205                        ,11909,9966,1341,20486.805,1,0.644248,2022-03-16
550,sc2206                        ,1120,996,441,2583.16,0,0.581811,2022-03-16
551,小计,13029,10962,1782,23069.965,1,,2022-03-16
552,sc2205                        ,8915,10929,963,12135.16,0,0.608508,2022-03-17
553,sc2206                        ,748,1197,201,1692.65,0,0.517838,2022-03-17
554,小计,9663,12126,1164,13827.81,0,,2022-03-17
555,sc2205                        ,12814,11862,933,20912.155,0,0.645582,2022-03-18
556,sc2206                        ,962,1391,194,3312.06,0,0.530543,2022-03-18
557,小计,13776,13253,1127,24224.215,0,,2022-03-18
558,sc2205                        ,8983,12389,527,13151.44,0,0.703044,2022-03-21
559,sc2206                        ,407,1365,-26,1058.12,0,0.579226,2022-03-21
560,小计,9390,13754,501,14209.56,0,,2022-03-21
561,sc2205                        ,11056,12627,238,20172.345,0,0.713205,2022-03-22
562,sc2206                        ,1137,1456,91,4025.82,0,0.581832,2022-03-22
563,小计,12193,14083,329,24198.165,0,,2022-03-22
564,sc2205                        ,9933,12845,218,16660.285,0,0.710921,2022-03-23
565,sc2206                        ,861,1649,193,2996.22,0,0.598503,2022-03-23
566,小计,10794,14494,411,19656.505,0,,2022-03-23
567,sc2205                        ,12040,13478,633,20047.375,0,0.726813,2022-03-24
568,sc2206                        ,974,1726,77,2851.255,0,0.609485,2022-03-24
569,小计,13014,15204,710,22898.63,0,,2022-03-24
570,sc2205                        ,9252,13989,511,15042.92,0,0.726703,2022-03-25
571,sc2206                        ,887,2156,430,2345.02,0,0.611455,2022-03-25
572,小计,10139,16145,941,17387.94,0,,2022-03-25
573,sc2205                        ,11975,14251,262,17349.25,0,0.751736,2022-03-28
574,sc2206                        ,782,2204,48,2021.54,0,0.618963,2022-03-28
575,小计,12757,16455,310,19370.79,0,,2022-03-28
576,sc2205                        ,13324,14703,452,15537.155,0,0.708754,2022-03-29
577,sc2206                        ,985,2326,122,2488.515,0,0.570825,2022-03-29
578,小计,14309,17029,574,18025.67,0,,2022-03-29
579,sc2205                        ,16143,14933,230,17297.28,0,0.671908,2022-03-30
580,sc2206                        ,1481,2578,252,2444.33,0,0.558002,2022-03-30
581,小计,17624,17511,482,19741.61,0,,2022-03-30
582,sc2205                        ,12782,15063,130,12750.65,0,0.669644,2022-03-31
583,sc2206                        ,1625,2982,404,2447.115,0,0.559008,2022-03-31
584,小计,14407,18045,534,15197.765,0,,2022-03-31
585,sc2205                        ,14809,14350,-713,14931.29,0,0.638413,2022-04-01
586,sc2206                        ,2100,3258,276,3489.49,0,0.529619,2022-04-01
587,小计,16909,17608,-437,18420.78,0,,2022-04-01
588,sc2205                        ,5842,14131,-219,3771.255,42,0.662878,2022-04-06
589,sc2206                        ,805,3514,256,1038.515,0,0.55816,2022-04-06
590,小计,6647,17645,37,4809.77,42,,2022-04-06
591,sc2205                        ,16744,13200,-931,12647.44,0,0.649279,2022-04-07
592,sc2206                        ,3341,4466,952,6123.79,0,0.539731,2022-04-07
593,小计,20085,17666,21,18771.23,0,,2022-04-07
594,sc2205                        ,18195,12601,-599,12726.88,3,0.601937,2022-04-08
595,sc2206                        ,5569,5558,1092,8594.135,0,0.538124,2022-04-08
596,小计,23764,18159,493,21321.015,3,,2022-04-08
597,sc2205                        ,13843,12180,-421,8577.625,99,0.703077,2022-04-11
598,sc2206                        ,4009,6110,552,5629.135,0,0.559578,2022-04-11
599,小计,17852,18290,131,14206.76,99,,2022-04-11
600,sc2205                        ,19442,13803,1623,10326.625,16,0.579564,2022-04-12
601,sc2206                        ,5639,6959,849,7508.12,0,0.551589,2022-04-12
602,小计,25081,20762,2472,17834.745,16,,2022-04-12
603,sc2205                        ,19338,0,-13803,10232.575,1236,0.433091,2022-04-13
604,sc2206                        ,5671,7413,454,7736.53,0,0.548358,2022-04-13
605,小计,25009,7413,-13349,17969.105,1236,,2022-04-13
606,sc2206                        ,6797,7994,581,9319.85,0,0.528721,2022-04-14
607,sc2207                        ,432,242,242,847.345,0,0.481608,2022-04-14
608,小计,7229,8236,823,10167.195,0,,2022-04-14
609,sc2206                        ,6385,8654,660,8370.985,0,0.523272,2022-04-15
610,sc2207                        ,1118,605,363,3387.63,0,0.484653,2022-04-15
611,小计,7503,9259,1023,11758.615,0,,2022-04-15
612,sc2206                        ,5788,9335,681,6662.11,0,0.560625,2022-04-18
613,sc2207                        ,908,899,294,2792.595,0,0.495434,2022-04-18
614,小计,6696,10234,975,9454.705,0,,2022-04-18
615,sc2206                        ,7401,10038,703,9927.01,0,0.549944,2022-04-19
616,sc2207                        ,1138,1419,520,2919.84,0,0.49612,2022-04-19
617,小计,8539,11457,1223,12846.85,0,,2022-04-19
618,sc2206                        ,11789,10725,687,14634.85,0,0.524626,2022-04-20
619,sc2207                        ,1513,1489,70,3561.285,0,0.480837,2022-04-20
620,小计,13302,12214,757,18196.135,0,,2022-04-20
621,sc2206                        ,10310,11574,849,11671.315,0,0.517978,2022-04-21
622,sc2207                        ,510,1575,86,1328.735,0,0.478392,2022-04-21
623,小计,10820,13149,935,13000.05,0,,2022-04-21
624,sc2206                        ,10474,12010,436,12027.375,0,0.514467,2022-04-22
625,sc2207                        ,429,1689,114,1172.0,0,0.476186,2022-04-22
626,小计,10903,13699,550,13199.375,0,,2022-04-22
627,sc2206                        ,13469,11477,-533,13755.215,0,0.540652,2022-04-25
628,sc2207                        ,1251,2045,356,2162.27,0,0.487063,2022-04-25
629,小计,14720,13522,-177,15917.485,0,,2022-04-25
630,sc2206                        ,14436,11441,-36,15466.6,0,0.542222,2022-04-26
631,sc2207                        ,1014,2269,224,1926.69,0,0.490094,2022-04-26
632,小计,15450,13710,188,17393.29,0,,2022-04-26
633,sc2206                        ,16103,12277,836,18190.965,0,0.530166,2022-04-27
634,sc2207                        ,1741,2518,249,4073.16,0,0.489475,2022-04-27
635,小计,17844,14795,1085,22264.125,0,,2022-04-27
636,sc2206                        ,19346,12766,489,25375.04,0,0.528257,2022-04-28
637,sc2207                        ,2577,2796,278,5521.58,0,0.486721,2022-04-28
638,小计,21923,15562,767,30896.62,0,,2022-04-28
639,sc2206                        ,20534,13374,608,26841.52,0,0.556158,2022-04-29
640,sc2207                        ,3129,3285,489,7799.04,0,0.513041,2022-04-29
641,小计,23663,16659,1097,34640.56,0,,2022-04-29
642,sc2206                        ,11487,12655,-719,8679.635,2,0.602185,2022-05-05
643,sc2207                        ,1693,3657,372,3718.405,0,0.499487,2022-05-05
644,小计,13180,16312,-347,12398.04,2,,2022-05-05
645,sc2206                        ,21064,13444,789,22397.68,0,0.58241,2022-05-06
646,sc2207                        ,2766,4051,394,5400.24,0,0.506155,2022-05-06
647,小计,23830,17495,1183,27797.92,0,,2022-05-06
648,sc2206                        ,24568,13170,-274,21572.27,52,0.665677,2022-05-09
649,sc2207                        ,3934,4516,465,7980.67,0,0.515527,2022-05-09
650,小计,28502,17686,191,29552.94,52,,2022-05-09
651,sc2206                        ,30858,11827,-1343,23661.0,1,0.624156,2022-05-10
652,sc2207                        ,7310,5328,812,11929.955,0,0.52184,2022-05-10
653,小计,38168,17155,-531,35590.955,1,,2022-05-10
654,sc2206                        ,26446,11726,-101,17327.99,0,0.623002,2022-05-11
655,sc2207                        ,3623,5554,226,5685.395,0,0.51523,2022-05-11
656,小计,30069,17280,125,23013.385,0,,2022-05-11
657,sc2206                        ,33048,13490,1764,17967.1,0,0.587794,2022-05-12
658,sc2207                        ,4834,6025,471,8536.97,0,0.511243,2022-05-12
659,小计,37882,19515,2235,26504.07,0,,2022-05-12
660,sc2206                        ,29065,0,-13490,13699.35,1279,0.461217,2022-05-13
661,sc2207                        ,6533,7249,1224,8841.91,0,0.498022,2022-05-13
662,小计,35598,7249,-12266,22541.26,1279,,2022-05-13
663,sc2207                        ,11147,8679,1430,17035.695,0,0.500088,2022-05-16
664,sc2208                        ,902,560,560,1694.835,0,0.460945,2022-05-16
665,小计,12049,9239,1990,18730.53,0,,2022-05-16
666,sc2207                        ,10368,10245,1566,15039.58,0,0.491556,2022-05-17
667,sc2208                        ,1346,993,433,2590.44,0,0.461216,2022-05-17
668,小计,11714,11238,1999,17630.02,0,,2022-05-17
669,sc2207                        ,12661,10753,508,18309.29,0,0.477143,2022-05-18
670,sc2208                        ,1930,1429,436,4640.8,0,0.460957,2022-05-18
671,小计,14591,12182,944,22950.09,0,,2022-05-18
672,sc2207                        ,19729,11200,447,28147.155,0,0.467814,2022-05-19
673,sc2208                        ,2206,1758,329,5660.31,0,0.456777,2022-05-19
674,小计,21935,12958,776,33807.465,0,,2022-05-19
675,sc2207                        ,17408,12102,902,20723.895,0,0.460799,2022-05-20
676,sc2208                        ,2141,2076,318,4775.115,0,0.449083,2022-05-20
677,小计,19549,14178,1220,25499.01,0,,2022-05-20
678,sc2207                        ,13647,13331,1229,13203.82,0,0.467689,2022-05-23
679,sc2208                        ,2194,2342,266,4402.825,0,0.439856,2022-05-23
680,小计,15841,15673,1495,17606.645,0,,2022-05-23
681,sc2207                        ,14986,13672,341,14709.3,0,0.439005,2022-05-24
682,sc2208                        ,883,2464,122,1699.5,0,0.418585,2022-05-24
683,小计,15869,16136,463,16408.8,0,,2022-05-24
684,sc2207                        ,19145,14717,1045,17888.145,0,0.432564,2022-05-25
685,sc2208                        ,1964,2716,252,3277.225,0,0.406856,2022-05-25
686,小计,21109,17433,1297,21165.37,0,,2022-05-25
687,sc2207                        ,16922,15388,671,12818.025,1,0.421677,2022-05-26
688,sc2208                        ,2332,3028,312,3515.335,0,0.391514,2022-05-26
689,小计,19254,18416,983,16333.36,1,,2022-05-26
690,sc2207                        ,25065,16867,1479,21355.71,0,0.407741,2022-05-27
691,sc2208                        ,3079,3389,361,4839.53,0,0.386003,2022-05-27
692,小计,28144,20256,1840,26195.24,0,,2022-05-27
693,sc2207                        ,18771,17180,313,15775.825,0,0.409703,2022-05-30
694,sc2208                        ,1913,3627,238,2708.43,0,0.387903,2022-05-30
695,小计,20684,20807,551,18484.255,0,,2022-05-30
696,sc2207                        ,23027,17946,766,18694.19,5,0.399623,2022-05-31
697,sc2208                        ,3369,4339,712,5062.605,0,0.378356,2022-05-31
698,小计,26396,22285,1478,23756.795,5,,2022-05-31
699,sc2207                        ,28110,18243,297,23399.235,1,0.390039,2022-06-01
700,sc2208                        ,3927,4314,-25,5601.345,0,0.383169,2022-06-01
701,小计,32037,22557,272,29000.58,1,,2022-06-01
702,sc2207                        ,32575,17743,-500,27468.79,0,0.405948,2022-06-02
703,sc2208                        ,5029,4491,177,8361.68,0,0.388544,2022-06-02
704,小计,37604,22234,-323,35830.47,0,,2022-06-02
705,sc2207                        ,16514,17487,-256,12793.735,0,0.444743,2022-06-06
706,sc2208                        ,3156,5225,734,5998.71,0,0.397551,2022-06-06
707,小计,19670,22712,478,18792.445,0,,2022-06-06
708,sc2207                        ,23489,17495,8,17993.95,0,0.449995,2022-06-07
709,sc2208                        ,2875,5622,397,4202.55,0,0.406085,2022-06-07
710,sc2209                        ,153,105,105,326.16,0,0.387186,2022-06-07
711,小计,26517,23222,510,22522.66,0,,2022-06-07
712,sc2207                        ,26986,18202,707,18373.75,8,0.430648,2022-06-08
713,sc2208                        ,4930,6322,700,7888.495,0,0.394378,2022-06-08
714,sc2209                        ,1619,701,596,3896.09,0,0.388332,2022-06-08
715,小计,33535,25225,2003,30158.335,8,,2022-06-08
716,sc2207                        ,41459,18995,793,26499.095,62,0.413781,2022-06-09
717,sc2208                        ,6007,7204,882,8353.195,0,0.397197,2022-06-09
718,sc2209                        ,1185,931,230,2814.69,0,0.38477,2022-06-09
719,小计,48651,27130,1905,37666.98,62,,2022-06-09
720,sc2207                        ,37125,19389,394,16143.315,134,0.366689,2022-06-10
721,sc2208                        ,3942,7488,284,6907.595,0,0.384119,2022-06-10
722,sc2209                        ,1185,1118,187,2879.795,0,0.383195,2022-06-10
723,小计,42252,27995,865,25930.705,134,,2022-06-10
724,sc2207                        ,57273,17123,-2266,28511.995,6,0.435053,2022-06-13
725,sc2208                        ,7465,9714,2226,12350.795,0,0.375957,2022-06-13
726,sc2209                        ,1216,1310,192,2867.96,0,0.373939,2022-06-13
727,小计,65954,28147,152,43730.75,6,,2022-06-13
728,sc2207                        ,52145,0,-17123,23907.235,1682,0.397847,2022-06-14
729,sc2208                        ,9519,11188,1474,13298.02,0,0.38596,2022-06-14
730,sc2209                        ,1512,1508,198,3185.49,0,0.368844,2022-06-14
731,小计,63176,12696,-15451,40390.745,1682,,2022-06-14
732,sc2208                        ,22623,12905,1717,31459.155,0,0.38949,2022-06-15
733,sc2209                        ,2090,1845,337,4619.175,0,0.37212,2022-06-15
734,小计,24713,14750,2054,36078.33,0,,2022-06-15
735,sc2208                        ,32674,13770,865,42779.745,0,0.388327,2022-06-16
736,sc2209                        ,1641,2091,246,3466.945,0,0.372768,2022-06-16
737,小计,34315,15861,1111,46246.69,0,,2022-06-16
738,sc2208                        ,38098,14869,1099,44502.92,0,0.395007,2022-06-17
739,sc2209                        ,1738,2301,210,3050.23,0,0.374522,2022-06-17
740,小计,39836,17170,1309,47553.15,0,,2022-06-17
741,sc2208                        ,39130,16044,1175,49894.6,0,0.464406,2022-06-20
742,sc2209                        ,2955,2491,190,6350.945,0,0.409119,2022-06-20
743,小计,42085,18535,1365,56245.545,0,,2022-06-20
744,sc2208                        ,19962,16142,98,23838.825,0,0.490665,2022-06-21
745,sc2209                        ,2396,2601,110,5600.62,0,0.436529,2022-06-21
746,小计,22358,18743,208,29439.445,0,,2022-06-21
747,sc2208                        ,23686,16659,517,26907.43,0,0.483662,2022-06-22
748,sc2209                        ,3169,3132,531,6908.09,0,0.431436,2022-06-22
749,小计,26855,19791,1048,33815.52,0,,2022-06-22
750,sc2208                        ,30139,16087,-572,39458.13,0,0.502022,2022-06-23
751,sc2209                        ,3742,3390,258,8154.61,0,0.45962,2022-06-23
752,小计,33881,19477,-314,47612.74,0,,2022-06-23
753,sc2208                        ,31458,16635,548,36925.395,0,0.522727,2022-06-24
754,sc2209                        ,3779,3800,410,7887.605,0,0.471755,2022-06-24
755,小计,35237,20435,958,44813.0,0,,2022-06-24
756,sc2208                        ,27732,17895,1260,32306.085,0,0.572379,2022-06-27
757,sc2209                        ,3129,4355,555,6359.04,0,0.496743,2022-06-27
758,小计,30861,22250,1815,38665.125,0,,2022-06-27
759,sc2208                        ,26334,18869,974,26245.375,0,0.557714,2022-06-28
760,sc2209                        ,5253,4898,543,11802.045,0,0.482287,2022-06-28
761,小计,31587,23767,1517,38047.42,0,,2022-06-28
762,sc2208                        ,23636,20426,1557,22341.555,0,0.53209,2022-06-29
763,sc2209                        ,3230,5609,711,6742.655,0,0.475102,2022-06-29
764,小计,26866,26035,2268,29084.21,0,,2022-06-29
765,sc2208                        ,26667,19981,-445,25182.345,0,0.531363,2022-06-30
766,sc2209                        ,5560,7086,1477,14635.265,0,0.485792,2022-06-30
767,小计,32227,27067,1032,39817.61,0,,2022-06-30
768,sc2208                        ,31176,20259,278,31239.605,77,0.571106,2022-07-01
769,sc2209                        ,4357,7611,525,10263.27,0,0.50489,2022-07-01
770,sc2210                        ,208,125,125,630.805,0,0.495381,2022-07-01
771,小计,35741,27995,928,42133.68,77,,2022-07-01
772,sc2208                        ,23857,20050,-209,23592.33,0,0.60994,2022-07-04
773,sc2209                        ,3166,8474,863,7615.025,0,0.524066,2022-07-04
774,sc2210                        ,247,234,109,537.55,0,0.531315,2022-07-04
775,小计,27270,28758,763,31744.905,0,,2022-07-04
776,sc2208                        ,23581,20064,14,17380.36,0,0.590569,2022-07-05
777,sc2209                        ,5318,9845,1371,11064.865,0,0.498354,2022-07-05
778,sc2210                        ,685,471,237,1763.12,0,0.492205,2022-07-05
779,小计,29584,30380,1622,30208.345,0,,2022-07-05
780,sc2208                        ,44343,18390,-1674,38449.305,0,0.645558,2022-07-06
781,sc2209                        ,9955,9487,-358,23522.64,0,0.544146,2022-07-06
782,sc2210                        ,1840,1044,573,6176.825,0,0.521817,2022-07-06
783,小计,56138,28921,-1459,68148.77,0,,2022-07-06
784,sc2208                        ,39451,16993,-1397,41765.41,115,0.66885,2022-07-07
785,sc2209                        ,8362,9289,-198,24460.14,0,0.579013,2022-07-07
786,sc2210                        ,1386,1287,243,4765.53,0,0.561709,2022-07-07
787,小计,49199,27569,-1352,70991.08,115,,2022-07-07
788,sc2208                        ,43865,18664,1671,43431.67,0,0.634037,2022-07-08
789,sc2209                        ,9385,11200,1911,26602.05,0,0.547764,2022-07-08
790,sc2210                        ,1097,1469,182,2957.235,0,0.550605,2022-07-08
791,小计,54347,31333,3764,72990.955,0,,2022-07-08
792,sc2208                        ,48837,20674,2010,34281.37,1,0.830953,2022-07-11
793,sc2209                        ,6295,11827,627,14627.285,0,0.562367,2022-07-11
794,sc2210                        ,1109,1963,494,2707.84,0,0.599025,2022-07-11
795,小计,56241,34464,3131,51616.495,1,,2022-07-11
796,sc2208                        ,40438,19167,-1507,21500.77,52,0.671106,2022-07-12
797,sc2209                        ,7839,13035,1208,17113.48,0,0.567977,2022-07-12
798,sc2210                        ,1048,2203,240,2241.72,0,0.540442,2022-07-12
799,小计,49325,34405,-59,40855.97,52,,2022-07-12
800,sc2208                        ,44523,0,-19167,24486.525,2189,0.492361,2022-07-13
801,sc2209                        ,14886,14266,1231,39897.305,0,0.525615,2022-07-13
802,sc2210                        ,1289,2624,421,3489.355,0,0.578864,2022-07-13
803,小计,60698,16890,-17515,67873.185,2189,,2022-07-13
804,sc2209                        ,14836,15543,1277,28376.39,0,0.54969,2022-07-14
805,sc2210                        ,1717,3222,598,4571.855,0,0.58488,2022-07-14
806,小计,16553,18765,1875,32948.245,0,,2022-07-14
